NOME;EMAIL;CEP;LOGRADOURO;NUMERO;CIDADE;ESTADO;DEPARTAMENTO;AVATAR
Laura Costa;Laura.Costa74@hotmail.com;71472-358;Davi Rodovia;976;Guarujá;Alagoas;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/830.jpg
Sara Saraiva;Sara.Saraiva@hotmail.com;18158-000;Fabrício Marginal;284;Guarulhos;Paraná;Esportes & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/83.jpg
Raul Braga;Raul.Braga37@live.com;46570-738;Xavier Avenida;477;Rio Branco;Rio Grande do Sul;Ferramentas, Automotivo & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/144.jpg
Frederico Saraiva;Frederico_Saraiva43@bol.com.br;64840-691;Silva Alameda;918;Recife;Tocantins;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/822.jpg
Washington Macedo;Washington_Macedo@yahoo.com;57500-212;Valentina Alameda;816;Suzano;Alagoas;Industrial, Jardim & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/458.jpg
Enzo Pereira;Enzo.Pereira72@live.com;39851-088;Maria Helena Alameda;398;Salvador;Acre;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1199.jpg
Marcela Souza;Marcela56@hotmail.com;97329-589;Batista Avenida;916;Contagem;Sergipe;Ferramentas & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/27.jpg
Enzo Carvalho;Enzo_Carvalho@live.com;15954-685;Gabriel Marginal;950;Várzea Grande;Rio de Janeiro;Casa & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/97.jpg
Laura Santos;Laura_Santos@gmail.com;30636-884;Noah Marginal;441;Goiânia;Alagoas;Filmes & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1112.jpg
Maria Helena Nogueira;MariaHelena_Nogueira64@bol.com.br;42307-647;Talita Marginal;626;Vitória da Conquista;Sergipe;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/72.jpg
Théo Moreira;Theo24@hotmail.com;89493-976;Henrique Rua;58;Manaus;Amazonas;Saúde & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1151.jpg
Elísio Souza;Elisio85@live.com;74891-674;Franco Marginal;831;Teresina;Rio Grande do Norte;Livros, Livros & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/294.jpg
Célia Martins;Celia.Martins94@bol.com.br;41471-814;Santos Travessa;317;Santo André;Rio Grande do Sul;Música & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/685.jpg
Alessandra Saraiva;Alessandra.Saraiva@yahoo.com;31145-215;Carlos Rodovia;288;Santos;Mato Grosso;Industrial & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/25.jpg
Davi Lucca Moraes;DaviLucca.Moraes@yahoo.com;53827-690;Maria Luiza Alameda;228;Caruaru;Rio Grande do Sul;Saúde, Crianças & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/128.jpg
Mércia Oliveira;Mercia.Oliveira68@bol.com.br;37879-594;Moreira Travessa;778;Sorocaba;Mato Grosso;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/408.jpg
Júlio César Barros;JulioCesar.Barros@gmail.com;29458-868;Reis Marginal;390;Jundiaí;Distrito Federal;Ferramentas, Ferramentas & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1058.jpg
Alice Silva;Alice93@bol.com.br;26673-343;Eloá Rua;108;São Bernardo do Campo;Roraima;Brinquedos & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/437.jpg
Vicente Nogueira;Vicente43@live.com;68447-458;Nogueira Marginal;18;Feira de Santana;Amazonas;Turismo & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/553.jpg
Fabrício Moreira;Fabricio.Moreira82@gmail.com;45629-770;Esther Rua;669;Rio Branco;Maranhão;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/278.jpg
Danilo Martins;Danilo12@gmail.com;18306-362;Carvalho Marginal;764;Bauru;Amapá;Música, Filmes & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/609.jpg
Lorenzo Carvalho;Lorenzo.Carvalho5@hotmail.com;70741-009;Silva Avenida;921;Osasco;Amapá;Jóias, Automotivo & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/638.jpg
Benjamin Carvalho;Benjamin_Carvalho26@hotmail.com;64251-515;Davi Lucca Avenida;226;Sumaré;Distrito Federal;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/167.jpg
Maria Júlia Franco;MariaJulia66@hotmail.com;29988-495;Arthur Rodovia;372;Ponta Grossa;São Paulo;Automotivo, Saúde & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/527.jpg
Murilo Reis;Murilo_Reis@hotmail.com;38762-158;Souza Travessa;656;Campo Grande;Espírito Santo;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1022.jpg
Isabelly Franco;Isabelly.Franco@bol.com.br;08897-159;Pedro Travessa;651;Guarulhos;Mato Grosso do Sul;Jogos, Industrial & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/842.jpg
Manuela Melo;Manuela_Melo@hotmail.com;71013-326;Macedo Rodovia;604;São Bernardo do Campo;Maranhão;Casa & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/794.jpg
Nataniel Saraiva;Nataniel97@yahoo.com;07242-827;Carvalho Travessa;754;Maceió;Paraná;Mercearia, Sapatos & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/105.jpg
Rebeca Oliveira;Rebeca26@bol.com.br;43969-606;Bruna Rodovia;342;Aparecida de Goiânia;Sergipe;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/864.jpg
Henrique Costa;Henrique48@hotmail.com;46208-720;Elisa Alameda;775;Belford Roxo;Mato Grosso;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1046.jpg
Dalila Macedo;Dalila_Macedo@hotmail.com;55361-670;Batista Alameda;288;São João de Meriti;Mato Grosso do Sul;Mercearia, Jogos & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/40.jpg
Heitor Xavier;Heitor.Xavier@yahoo.com;62527-688;Ígor Marginal;819;Santo André;Maranhão;Industrial & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/302.jpg
Célia Carvalho;Celia_Carvalho49@live.com;48928-215;Margarida Marginal;78;Porto Velho;Piauí;Música & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/266.jpg
Márcia Silva;Marcia.Silva@bol.com.br;60148-541;Reis Avenida;306;São José dos Campos;Rio de Janeiro;Roupas & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1133.jpg
Núbia Reis;Nubia.Reis86@hotmail.com;16727-534;Isabela Rua;304;João Pessoa;Pará;Casa & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/622.jpg
Eduarda Carvalho;Eduarda.Carvalho60@hotmail.com;18588-896;Xavier Marginal;886;Belém;Piauí;Saúde & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/676.jpg
Sarah Xavier;Sarah1@hotmail.com;47750-105;Maria Eduarda Rodovia;178;Boa Vista;Pernambuco;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/937.jpg
Nicolas Costa;Nicolas.Costa61@live.com;37126-713;Moraes Rodovia;62;Vitória;Tocantins;Crianças, Industrial & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/310.jpg
Lorenzo Macedo;Lorenzo42@gmail.com;54087-494;Elisa Avenida;202;Jaboatão dos Guararapes;Bahia;Automotivo & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/299.jpg
Roberta Xavier;Roberta.Xavier@gmail.com;14457-394;Batista Alameda;501;Diadema;Minas Gerais;Filmes, Esportes & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/946.jpg
Ladislau Costa;Ladislau_Costa@bol.com.br;82416-758;Franco Avenida;94;João Pessoa;Acre;Brinquedos & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/283.jpg
Frederico Carvalho;Frederico20@live.com;95771-469;Martins Avenida;55;Campina Grande;Rondônia;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/363.jpg
Norberto Oliveira;Norberto20@gmail.com;72533-952;Gustavo Rodovia;192;Belford Roxo;Amapá;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/902.jpg
Norberto Melo;Norberto_Melo@hotmail.com;70441-069;Enzo Gabriel Rodovia;351;Santo André;Tocantins;Eletrônicos, Crianças & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/380.jpg
Maria Alice Franco;MariaAlice88@live.com;53472-322;Ana Júlia Rua;793;Campinas;Rio Grande do Norte;Crianças, Filmes & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/562.jpg
Paula Carvalho;Paula39@hotmail.com;22282-913;Bruna Marginal;119;João Pessoa;Piauí;Jogos, Filmes & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/119.jpg
Mércia Souza;Mercia.Souza86@bol.com.br;34025-223;Maria Helena Rodovia;137;Caxias do Sul;Ceará;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1128.jpg
Théo Macedo;Theo70@gmail.com;39110-203;Costa Alameda;47;Ananindeua;Amazonas;Casa & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/629.jpg
Miguel Carvalho;Miguel_Carvalho83@yahoo.com;40409-777;Oliveira Marginal;293;Montes Claros;Rio de Janeiro;Crianças, Saúde & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/980.jpg
Cauã Barros;Caua52@live.com;27361-416;Barros Marginal;295;São Gonçalo;Distrito Federal;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/919.jpg
Frederico Moreira;Frederico_Moreira@bol.com.br;20655-904;Xavier Travessa;325;Várzea Grande;Rio Grande do Sul;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/384.jpg
Paulo Martins;Paulo_Martins@bol.com.br;64419-385;Maria Alameda;813;Uberlândia;Rio Grande do Norte;Jogos & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/214.jpg
Enzo Oliveira;Enzo.Oliveira@live.com;32742-713;Franco Rua;362;Belém;Santa Catarina;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/818.jpg
Henrique Saraiva;Henrique.Saraiva73@live.com;22518-959;Pietro Alameda;97;Serra;Distrito Federal;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/403.jpg
Júlio Martins;Julio_Martins3@yahoo.com;28805-238;Macedo Rodovia;651;Duque de Caxias;Maranhão;Beleza & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/665.jpg
Maria Helena Moraes;MariaHelena.Moraes@bol.com.br;48894-889;Franco Travessa;65;Várzea Grande;Mato Grosso do Sul;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/880.jpg
Carla Melo;Carla74@gmail.com;26887-696;Maria Cecília Travessa;68;Brasília;Rio Grande do Norte;Jóias & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/541.jpg
Sophia Braga;Sophia.Braga91@hotmail.com;20358-221;Melo Rodovia;115;Franca;Rondônia;Automotivo, Roupas & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/653.jpg
Benjamin Braga;Benjamin46@bol.com.br;86000-985;Saraiva Rua;272;São Gonçalo;Sergipe;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/522.jpg
Alessandro Franco;Alessandro_Franco4@live.com;09222-517;Maria Luiza Marginal;175;Campinas;Santa Catarina;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/85.jpg
Salvador Silva;Salvador.Silva22@live.com;15067-669;Barros Alameda;794;Recife;Amazonas;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1164.jpg
Maria Luiza Nogueira;MariaLuiza43@yahoo.com;15036-485;César Rua;171;São Gonçalo;Rio Grande do Sul;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/241.jpg
Deneval Costa;Deneval54@live.com;91732-948;Fabrício Rua;618;Betim;Acre;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/123.jpg
Isis Reis;Isis.Reis51@bol.com.br;42577-715;Nicolas Rua;666;Belo Horizonte;Roraima;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/90.jpg
Breno Silva;Breno71@live.com;38553-534;Deneval Alameda;347;Nova Iguaçu;Mato Grosso do Sul;Beleza & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1053.jpg
Emanuel Franco;Emanuel.Franco@bol.com.br;98591-720;Franco Alameda;239;São José dos Pinhais;Rio Grande do Norte;Brinquedos & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/100.jpg
Ana Júlia Costa;AnaJulia_Costa@live.com;73723-713;Martins Rua;763;Suzano;Paraíba;Jogos, Crianças & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/638.jpg
Cecília Saraiva;Cecilia_Saraiva69@gmail.com;51450-106;Ana Laura Marginal;20;Caucaia;Tocantins;Jardim, Livros & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/860.jpg
Daniel Costa;Daniel_Costa@bol.com.br;09951-466;Silva Travessa;984;Petrópolis;Santa Catarina;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1184.jpg
Daniel Souza;Daniel29@yahoo.com;31579-850;Batista Avenida;342;Maringá;Tocantins;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1077.jpg
Marli Costa;Marli_Costa92@live.com;79327-939;Souza Marginal;610;Santo André;Distrito Federal;Casa & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/840.jpg
Emanuelly Carvalho;Emanuelly10@yahoo.com;74668-780;Ofélia Travessa;338;São José dos Pinhais;Paraíba;Esportes, Brinquedos & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/385.jpg
Isaac Costa;Isaac.Costa@yahoo.com;22530-587;Isadora Travessa;905;Florianópolis;Minas Gerais;Jóias & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/347.jpg
Fabiano Franco;Fabiano_Franco98@bol.com.br;01791-432;Laura Rodovia;517;Carapicuíba;Acre;Turismo, Automotivo & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/434.jpg
Ana Laura Oliveira;AnaLaura.Oliveira@hotmail.com;07322-126;Henrique Avenida;584;Palmas;Maranhão;Mercearia, Mercearia & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/159.jpg
Karla Macedo;Karla_Macedo75@bol.com.br;36913-264;Batista Marginal;718;Rio de Janeiro;Piauí;Ferramentas, Eletrônicos & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/366.jpg
Deneval Albuquerque;Deneval_Albuquerque82@gmail.com;45128-764;Martins Travessa;739;Campina Grande;Rio de Janeiro;Música, Automotivo & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1113.jpg
Natália Costa;Natalia52@live.com;14007-572;Maria Eduarda Alameda;874;Cuiabá;Minas Gerais;Computadores & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/451.jpg
Júlio César Pereira;JulioCesar_Pereira@live.com;25547-983;Leonardo Rua;578;Várzea Grande;Distrito Federal;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/862.jpg
Bruna Macedo;Bruna_Macedo95@hotmail.com;82200-338;Martins Marginal;546;Belford Roxo;Alagoas;Saúde & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/97.jpg
Hugo Moraes;Hugo_Moraes62@gmail.com;87126-661;Moreira Rodovia;524;Petrolina;Espírito Santo;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/904.jpg
Aline Saraiva;Aline_Saraiva44@bol.com.br;29883-101;Braga Travessa;566;São José do Rio Preto;Espírito Santo;Jardim, Jardim & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1.jpg
Fabrícia Carvalho;Fabricia.Carvalho@yahoo.com;48225-264;Batista Avenida;471;Mogi das Cruzes;Paraná;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/986.jpg
Ricardo Carvalho;Ricardo.Carvalho95@yahoo.com;51999-456;Nogueira Rua;56;Caucaia;Minas Gerais;Computadores & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/412.jpg
Luiza Martins;Luiza1@hotmail.com;19100-704;Feliciano Rua;460;Itaquaquecetuba;Mato Grosso do Sul;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/922.jpg
Ígor Oliveira;Igor_Oliveira25@gmail.com;44206-163;Roberta Alameda;475;Blumenau;Bahia;Jogos & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1085.jpg
Isabelly Carvalho;Isabelly.Carvalho@yahoo.com;94142-536;Roberta Rodovia;466;Curitiba;Mato Grosso;Automotivo & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/608.jpg
Davi Lucca Santos;DaviLucca73@yahoo.com;05866-660;Pereira Rua;980;Itaquaquecetuba;Distrito Federal;Mercearia & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/280.jpg
Marcos Costa;Marcos.Costa43@yahoo.com;59807-688;Oliveira Avenida;655;Belém;Rio de Janeiro;Computadores, Esportes & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/98.jpg
Maria Cecília Costa;MariaCecilia_Costa@bol.com.br;77245-732;Emanuel Alameda;248;Caruaru;Amazonas;Industrial & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/206.jpg
Antonella Braga;Antonella.Braga0@yahoo.com;80966-110;Vitória Rodovia;828;São Bernardo do Campo;Distrito Federal;Bebê, Turismo & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/455.jpg
Danilo Oliveira;Danilo.Oliveira@yahoo.com;36203-932;Tertuliano Alameda;73;Duque de Caxias;Amapá;Jardim & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/117.jpg
Raul Carvalho;Raul.Carvalho95@hotmail.com;19336-933;Albuquerque Travessa;789;Maceió;Piauí;Jóias, Jóias & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1050.jpg
Henrique Xavier;Henrique.Xavier@live.com;20900-033;Moraes Rodovia;36;Caruaru;Paraíba;Turismo, Jogos & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/179.jpg
Heitor Silva;Heitor.Silva@gmail.com;12405-974;Batista Travessa;706;Piracicaba;Acre;Brinquedos & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/798.jpg
Célia Carvalho;Celia_Carvalho@live.com;87032-904;Benício Avenida;922;Taubaté;Rio Grande do Sul;Industrial, Beleza & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/9.jpg
Gael Albuquerque;Gael.Albuquerque87@yahoo.com;68434-307;Davi Lucca Marginal;437;Blumenau;Santa Catarina;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/215.jpg
Rafaela Barros;Rafaela18@bol.com.br;30532-993;Elisa Travessa;526;Nova Iguaçu;Santa Catarina;Ferramentas & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/621.jpg
Mariana Melo;Mariana4@yahoo.com;10676-224;Martins Rodovia;14;Porto Alegre;Paraná;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/146.jpg
