NOME;EMAIL;CEP;LOGRADOURO;NUMERO;CIDADE;ESTADO;DEPARTAMENTO;AVATAR
Marina Xavier;Marina.Xavier@bol.com.br;13312-451;Helena Marginal;27;Ananindeua;Sergipe;Brinquedos, Filmes & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1048.jpg
Cecília Pereira;Cecilia_Pereira@live.com;19313-295;Macedo Marginal;682;Curitiba;Sergipe;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/623.jpg
Pietro Costa;Pietro_Costa@bol.com.br;65701-767;Laura Avenida;395;Olinda;Pará;Jardim, Turismo & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/317.jpg
Eduardo Barros;Eduardo75@bol.com.br;46258-244;Joana Marginal;401;Campos dos Goytacazes;Piauí;Roupas & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1096.jpg
Alexandre Batista;Alexandre32@gmail.com;19297-582;Souza Travessa;213;Gravataí;Maranhão;Música & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/921.jpg
Daniel Carvalho;Daniel.Carvalho77@gmail.com;08723-996;João Miguel Travessa;989;Feira de Santana;Sergipe;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/449.jpg
Lara Costa;Lara_Costa80@yahoo.com;74245-730;Costa Rua;66;Jundiaí;Piauí;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/177.jpg
Felícia Braga;Felicia.Braga@hotmail.com;98743-896;Lorenzo Alameda;650;São João de Meriti;Acre;Casa, Esportes & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/14.jpg
Janaína Silva;Janaina_Silva@live.com;09526-768;Costa Marginal;335;Anápolis;Roraima;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/935.jpg
Alícia Carvalho;Alicia14@gmail.com;46406-404;Macedo Marginal;34;Campos dos Goytacazes;Mato Grosso;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/957.jpg
Silas Melo;Silas7@live.com;23461-161;Pablo Avenida;774;Joinville;Minas Gerais;Beleza & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1015.jpg
Marli Braga;Marli48@bol.com.br;25413-584;Oliveira Marginal;405;São Bernardo do Campo;Tocantins;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/477.jpg
Murilo Oliveira;Murilo48@bol.com.br;85043-922;Carvalho Rua;412;Londrina;Minas Gerais;Jogos & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/99.jpg
Eduardo Albuquerque;Eduardo_Albuquerque90@live.com;61587-926;Pereira Rodovia;418;Duque de Caxias;Tocantins;Música & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/44.jpg
Carla Pereira;Carla61@gmail.com;55981-942;Júlia Rodovia;524;Rio de Janeiro;Amazonas;Industrial & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/753.jpg
Théo Franco;Theo.Franco51@live.com;61385-976;Lorenzo Alameda;224;Sorocaba;Santa Catarina;Turismo & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/381.jpg
Maitê Macedo;Maite_Macedo60@hotmail.com;11207-913;Eloá Rua;730;Campina Grande;Espírito Santo;Ferramentas, Música & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/691.jpg
Helena Saraiva;Helena.Saraiva@bol.com.br;11070-994;Emanuel Avenida;726;Maringá;Ceará;Esportes & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/727.jpg
Rafael Nogueira;Rafael.Nogueira@live.com;07177-006;Carvalho Marginal;817;Caxias do Sul;Ceará;Mercearia & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/641.jpg
Sara Carvalho;Sara.Carvalho50@hotmail.com;04256-133;Moraes Avenida;920;Porto Velho;Rio Grande do Norte;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1059.jpg
Vicente Melo;Vicente.Melo53@gmail.com;11653-083;César Marginal;941;São Gonçalo;Goiás;Casa & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1030.jpg
Alessandra Xavier;Alessandra99@gmail.com;62170-989;Macedo Rodovia;266;Sorocaba;Paraíba;Jogos, Roupas & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1006.jpg
Fabiano Silva;Fabiano_Silva@yahoo.com;60290-425;Célia Marginal;976;Cariacica;Paraíba;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/106.jpg
Rebeca Saraiva;Rebeca_Saraiva62@live.com;59943-160;Pereira Rua;693;Santo André;Bahia;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/142.jpg
Maria Clara Braga;MariaClara.Braga38@hotmail.com;42068-940;Beatriz Alameda;511;Vitória;Espírito Santo;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/179.jpg
Maitê Santos;Maite.Santos61@live.com;03985-080;Yuri Travessa;68;Macapá;Tocantins;Beleza & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/884.jpg
Alice Silva;Alice49@gmail.com;87443-639;Carlos Rua;265;Caruaru;Paraná;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1169.jpg
Hélio Oliveira;Helio_Oliveira76@yahoo.com;04552-114;Eloá Rua;554;Canoas;Espírito Santo;Mercearia & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/825.jpg
Laura Batista;Laura15@hotmail.com;14875-972;Yago Travessa;298;Santarém;Amazonas;Esportes & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/994.jpg
Davi Lucca Melo;DaviLucca.Melo12@bol.com.br;33135-310;Santos Travessa;225;Sorocaba;Santa Catarina;Filmes & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/771.jpg
Márcia Carvalho;Marcia.Carvalho@yahoo.com;37756-474;Júlio Alameda;192;Petrolina;Santa Catarina;Crianças, Esportes & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/629.jpg
Calebe Oliveira;Calebe_Oliveira9@hotmail.com;19601-446;Ricardo Marginal;838;Taubaté;Amazonas;Esportes & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/461.jpg
Ana Júlia Moreira;AnaJulia.Moreira@yahoo.com;88435-357;Costa Travessa;605;Rio Branco;Acre;Automotivo, Turismo & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/834.jpg
Karla Martins;Karla47@bol.com.br;93412-327;Xavier Alameda;629;Belo Horizonte;Minas Gerais;Automotivo, Esportes & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/823.jpg
Salvador Moraes;Salvador_Moraes@gmail.com;76383-803;Elísio Marginal;765;Macapá;Tocantins;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/651.jpg
Roberto Moreira;Roberto.Moreira@yahoo.com;94050-267;Franco Alameda;774;Ribeirão Preto;Paraná;Turismo & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/855.jpg
Benjamin Nogueira;Benjamin.Nogueira44@hotmail.com;38563-049;Costa Travessa;464;Florianópolis;Minas Gerais;Ferramentas, Jóias & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/30.jpg
Daniel Reis;Daniel58@bol.com.br;73152-785;Cauã Avenida;252;Mossoró;Goiás;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1211.jpg
Danilo Xavier;Danilo_Xavier88@live.com;38016-521;Isaac Avenida;979;Jundiaí;Piauí;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/570.jpg
Fábio Costa;Fabio_Costa@hotmail.com;48747-766;Nogueira Rodovia;111;Santa Maria;Paraná;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/112.jpg
Maria Cecília Carvalho;MariaCecilia_Carvalho@yahoo.com;31771-797;Víctor Marginal;241;Salvador;Goiás;Filmes, Beleza & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1048.jpg
Melissa Pereira;Melissa74@yahoo.com;54667-923;Yago Rua;961;Caucaia;Tocantins;Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/776.jpg
Cauã Silva;Caua.Silva19@live.com;00482-181;Joaquim Alameda;279;Mauá;Espírito Santo;Saúde, Beleza & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1168.jpg
Gustavo Santos;Gustavo.Santos15@live.com;38544-502;Lívia Rodovia;454;Várzea Grande;Maranhão;Jardim, Jardim & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/970.jpg
Washington Moraes;Washington_Moraes7@bol.com.br;93029-058;Martins Rodovia;513;Ribeirão das Neves;Piauí;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1192.jpg
Ígor Macedo;Igor_Macedo@bol.com.br;00028-713;Ana Clara Rua;594;São José dos Pinhais;Amazonas;Sapatos, Filmes & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/516.jpg
Norberto Souza;Norberto0@gmail.com;29660-142;Bryan Rodovia;379;Ribeirão das Neves;Rio Grande do Norte;Mercearia & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/499.jpg
Félix Moraes;Felix_Moraes@live.com;94967-308;Reis Travessa;276;Diadema;Pará;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/108.jpg
Gabriel Xavier;Gabriel_Xavier@live.com;71569-281;Pereira Rua;670;Guarulhos;Roraima;Jardim, Ferramentas & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1015.jpg
Lucca Silva;Lucca.Silva@gmail.com;36458-078;Roberta Rodovia;434;Caucaia;Amapá;Beleza & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1125.jpg
Maitê Santos;Maite_Santos28@gmail.com;96087-770;Oliveira Travessa;181;Uberaba;Rio de Janeiro;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/785.jpg
Elisa Franco;Elisa.Franco65@yahoo.com;80842-364;Silva Travessa;352;Petrópolis;Rondônia;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/329.jpg
Isaac Braga;Isaac68@live.com;93098-405;Costa Marginal;106;Camaçari;Paraíba;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/159.jpg
Yuri Barros;Yuri16@yahoo.com;77541-611;Talita Alameda;148;Anápolis;Pará;Música, Saúde & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/576.jpg
César Franco;Cesar.Franco@bol.com.br;98234-248;Santos Rua;353;Joinville;Piauí;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/291.jpg
Eduardo Batista;Eduardo.Batista38@yahoo.com;11606-905;Costa Avenida;760;Taboão da Serra;Acre;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/935.jpg
Pablo Oliveira;Pablo.Oliveira64@yahoo.com;46683-109;Hélio Alameda;706;Aparecida de Goiânia;Sergipe;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/945.jpg
Danilo Braga;Danilo_Braga@yahoo.com;77678-887;Marina Rua;701;Macapá;Pará;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1072.jpg
Felícia Silva;Felicia_Silva@yahoo.com;62947-561;Pedro Henrique Alameda;889;Limeira;Pará;Jogos, Brinquedos & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1121.jpg
Anthony Carvalho;Anthony_Carvalho50@yahoo.com;30874-249;Davi Alameda;155;Uberlândia;Piauí;Computadores & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/744.jpg
Alexandre Martins;Alexandre.Martins@yahoo.com;87615-210;Braga Travessa;733;Nova Iguaçu;Rio de Janeiro;Livros & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1123.jpg
Eduarda Batista;Eduarda4@bol.com.br;52007-892;Tertuliano Travessa;512;Porto Alegre;Tocantins;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1235.jpg
Esther Costa;Esther_Costa@hotmail.com;77416-973;Batista Rodovia;361;Campo Grande;Espírito Santo;Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/28.jpg
Warley Moreira;Warley.Moreira98@hotmail.com;25082-627;Saraiva Travessa;120;Carapicuíba;Bahia;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/641.jpg
Warley Pereira;Warley.Pereira@hotmail.com;66178-307;Noah Marginal;842;Belford Roxo;Espírito Santo;Sapatos & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/887.jpg
Henrique Saraiva;Henrique99@hotmail.com;80382-901;Macedo Rodovia;935;João Pessoa;Paraíba;Jóias & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/111.jpg
Antônio Silva;Antonio_Silva@yahoo.com;72296-743;Braga Marginal;799;Cariacica;Mato Grosso do Sul;Casa & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1092.jpg
Clara Saraiva;Clara.Saraiva28@live.com;67575-578;Joaquim Avenida;783;Suzano;Mato Grosso do Sul;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/564.jpg
Isabela Melo;Isabela79@hotmail.com;15164-045;Vitória Avenida;652;São José dos Campos;Roraima;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1013.jpg
Vitor Silva;Vitor.Silva82@live.com;82909-743;Braga Rodovia;749;Macapá;Paraíba;Automotivo, Computadores & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1096.jpg
Sarah Albuquerque;Sarah28@yahoo.com;53576-257;Pereira Rodovia;759;São Vicente;Minas Gerais;Casa & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/474.jpg
Dalila Carvalho;Dalila_Carvalho48@yahoo.com;49734-329;Pablo Marginal;488;Campo Grande;Rio Grande do Norte;Jogos & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/118.jpg
Breno Santos;Breno33@yahoo.com;63238-452;Albuquerque Travessa;747;Goiânia;Amazonas;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/995.jpg
Eduardo Santos;Eduardo_Santos12@gmail.com;11665-493;Souza Alameda;715;Belford Roxo;Rio Grande do Norte;Brinquedos & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/56.jpg
Lavínia Franco;Lavinia.Franco@bol.com.br;15048-573;Martins Marginal;689;Betim;Amazonas;Beleza & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/538.jpg
Roberto Batista;Roberto33@yahoo.com;48899-767;Saraiva Travessa;980;Betim;São Paulo;Jogos & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1128.jpg
Maria Alice Melo;MariaAlice27@gmail.com;18002-804;Anthony Rua;986;Cuiabá;Sergipe;Eletrônicos & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/93.jpg
Maria Helena Franco;MariaHelena.Franco15@yahoo.com;75732-458;Danilo Avenida;531;Osasco;Sergipe;Industrial, Automotivo & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1051.jpg
Daniel Nogueira;Daniel99@live.com;37995-840;Moraes Rua;189;Rio Branco;Espírito Santo;Bebê & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/990.jpg
Lorraine Pereira;Lorraine10@hotmail.com;95119-663;Hugo Marginal;917;Joinville;Sergipe;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/219.jpg
Júlio Franco;Julio_Franco@live.com;90724-807;Moreira Travessa;689;Petrolina;Santa Catarina;Turismo, Roupas & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/375.jpg
Yasmin Carvalho;Yasmin.Carvalho@yahoo.com;83288-706;Eloá Travessa;989;Jaboatão dos Guararapes;Bahia;Turismo & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1181.jpg
Pedro Albuquerque;Pedro_Albuquerque@gmail.com;14306-120;Maitê Rodovia;883;Betim;São Paulo;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/751.jpg
Beatriz Oliveira;Beatriz.Oliveira79@bol.com.br;78424-923;Braga Alameda;863;São Luís;Ceará;Roupas, Jogos & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/597.jpg
Gúbio Moreira;Gubio.Moreira42@hotmail.com;38622-489;Souza Rua;54;Osasco;Maranhão;Jóias & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/233.jpg
Janaína Franco;Janaina72@yahoo.com;73722-496;Emanuel Rodovia;839;Várzea Grande;Tocantins;Livros & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/931.jpg
Fabrícia Saraiva;Fabricia.Saraiva99@bol.com.br;16423-977;Davi Lucca Rua;741;Uberlândia;Ceará;Brinquedos & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/328.jpg
Maria Clara Franco;MariaClara30@live.com;66832-476;Breno Avenida;466;Joinville;Rio de Janeiro;Livros & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1076.jpg
Heloísa Souza;Heloisa.Souza@yahoo.com;35104-478;Barros Avenida;286;Anápolis;Paraíba;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/622.jpg
Márcia Franco;Marcia_Franco49@live.com;51726-771;Moraes Rodovia;14;São Vicente;Bahia;Automotivo & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/424.jpg
Ana Júlia Souza;AnaJulia_Souza@yahoo.com;69875-540;Franco Alameda;78;Ribeirão das Neves;Pernambuco;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1215.jpg
Maria Luiza Melo;MariaLuiza73@yahoo.com;08006-937;Barros Alameda;763;Belém;Sergipe;Turismo & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/246.jpg
Emanuelly Silva;Emanuelly57@hotmail.com;56582-908;Xavier Avenida;362;Teresina;Paraíba;Mercearia & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1046.jpg
Marcos Franco;Marcos26@live.com;91736-651;Carvalho Rua;834;Porto Alegre;Mato Grosso;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/30.jpg
Marcos Carvalho;Marcos69@hotmail.com;36982-659;Macedo Rodovia;377;Porto Velho;Pará;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/776.jpg
Hélio Souza;Helio94@live.com;01572-362;Carvalho Avenida;729;Salvador;Goiás;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/979.jpg
Raul Albuquerque;Raul.Albuquerque@yahoo.com;28320-148;Danilo Rua;609;Santa Maria;Rondônia;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/249.jpg
Paulo Melo;Paulo.Melo62@yahoo.com;18960-140;Raul Rua;169;Natal;Rondônia;Computadores, Automotivo & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/254.jpg
Helena Albuquerque;Helena31@live.com;11864-011;Carvalho Rodovia;612;Cariacica;Roraima;Automotivo & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/563.jpg
Márcia Oliveira;Marcia.Oliveira@yahoo.com;63875-561;Macedo Rodovia;578;Diadema;Roraima;Mercearia & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1060.jpg
Maria Júlia Pereira;MariaJulia_Pereira70@live.com;66111-279;Franco Travessa;794;Niterói;Acre;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/414.jpg
