NOME;EMAIL;CEP;LOGRADOURO;NUMERO;CIDADE;ESTADO;DEPARTAMENTO;AVATAR
Isabelly Barros;Isabelly_Barros@yahoo.com;13833-981;Xavier Travessa;712;Goiânia;Rio Grande do Norte;Brinquedos & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/567.jpg
Danilo Albuquerque;Danilo_Albuquerque16@hotmail.com;50874-527;Oliveira Rua;227;Contagem;Amapá;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1.jpg
Rebeca Macedo;Rebeca45@live.com;45022-269;Dalila Travessa;120;Campos dos Goytacazes;Roraima;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/392.jpg
Maitê Pereira;Maite_Pereira4@gmail.com;18843-678;Barros Alameda;911;Santa Maria;Goiás;Bebê & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/160.jpg
João Miguel Moreira;JoaoMiguel57@yahoo.com;44461-356;Sarah Rodovia;383;Limeira;Espírito Santo;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/631.jpg
Bryan Franco;Bryan.Franco@yahoo.com;41054-513;Franco Rua;254;Jaboatão dos Guararapes;Maranhão;Industrial, Livros & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1110.jpg
Félix Moreira;Felix.Moreira@yahoo.com;01977-735;Pereira Rua;449;Contagem;Roraima;Sapatos & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1214.jpg
Bryan Batista;Bryan64@gmail.com;13665-988;Marli Alameda;110;Diadema;Paraná;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/712.jpg
Lorenzo Oliveira;Lorenzo.Oliveira@gmail.com;92748-655;Oliveira Rodovia;444;Ananindeua;Amapá;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1060.jpg
Joaquim Moraes;Joaquim.Moraes@hotmail.com;67865-303;Pereira Rodovia;831;Duque de Caxias;Sergipe;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/608.jpg
Roberta Macedo;Roberta.Macedo@yahoo.com;95777-677;Carvalho Rua;373;Suzano;Acre;Roupas, Eletrônicos & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/613.jpg
Lorenzo Moreira;Lorenzo_Moreira97@yahoo.com;22312-388;Kléber Travessa;10;Itaquaquecetuba;São Paulo;Filmes & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/812.jpg
Lavínia Franco;Lavinia13@bol.com.br;97585-163;Antônio Alameda;275;Teresina;Distrito Federal;Ferramentas, Jóias & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/526.jpg
Lucca Silva;Lucca65@gmail.com;49067-314;Núbia Marginal;343;Pelotas;Minas Gerais;Automotivo & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1181.jpg
Fábio Barros;Fabio79@live.com;72775-200;Nogueira Rodovia;20;São Luís;Goiás;Esportes, Sapatos & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1128.jpg
Alexandre Saraiva;Alexandre79@hotmail.com;29268-480;Nogueira Travessa;261;Nova Iguaçu;Rio Grande do Sul;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/890.jpg
Antonella Santos;Antonella61@bol.com.br;76220-195;Carvalho Rodovia;583;Praia Grande;Santa Catarina;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/780.jpg
Maria Alice Souza;MariaAlice.Souza@hotmail.com;12246-741;Feliciano Rua;189;Betim;Mato Grosso;Filmes, Filmes & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/146.jpg
Caio Melo;Caio_Melo@bol.com.br;00232-860;Costa Marginal;908;Rio de Janeiro;Amapá;Computadores & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1086.jpg
Célia Costa;Celia94@hotmail.com;22396-325;Moraes Rua;21;Boa Vista;Espírito Santo;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/987.jpg
Carlos Macedo;Carlos70@gmail.com;49700-059;Hugo Travessa;496;Santos;Rio de Janeiro;Jardim & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/786.jpg
Fabrícia Reis;Fabricia.Reis@yahoo.com;57648-551;Xavier Rodovia;568;Sorocaba;Rondônia;Roupas, Brinquedos & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/55.jpg
Alessandra Pereira;Alessandra.Pereira@bol.com.br;25191-449;Costa Rodovia;357;São Gonçalo;Ceará;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1062.jpg
Yuri Carvalho;Yuri.Carvalho@yahoo.com;14297-900;Isis Marginal;85;Feira de Santana;Tocantins;Jóias, Jóias & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/283.jpg
Raul Souza;Raul.Souza@hotmail.com;72765-453;Reis Rua;458;Vitória da Conquista;Alagoas;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/665.jpg
Maria Júlia Martins;MariaJulia.Martins85@gmail.com;28564-910;Pietro Marginal;789;Natal;Maranhão;Livros & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/319.jpg
Lucca Costa;Lucca_Costa53@yahoo.com;42816-647;Maitê Alameda;994;Santarém;Rio Grande do Norte;Bebê, Música & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1155.jpg
Maria Cecília Santos;MariaCecilia60@yahoo.com;10353-676;Saraiva Avenida;861;Vitória da Conquista;Espírito Santo;Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/284.jpg
Júlio César Nogueira;JulioCesar27@hotmail.com;31034-928;Souza Travessa;117;Santo André;Paraíba;Jardim, Crianças & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/298.jpg
Ofélia Souza;Ofelia.Souza41@live.com;96502-391;Santos Alameda;110;São Paulo;São Paulo;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/988.jpg
Esther Nogueira;Esther50@live.com;49495-800;Pereira Marginal;842;Contagem;Distrito Federal;Música, Filmes & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/984.jpg
Sara Oliveira;Sara.Oliveira@gmail.com;87536-157;Moreira Marginal;669;Cascavel;Piauí;Turismo, Eletrônicos & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/274.jpg
Lorraine Moreira;Lorraine_Moreira17@yahoo.com;97461-777;Janaína Marginal;563;Mogi das Cruzes;Maranhão;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/398.jpg
Feliciano Carvalho;Feliciano_Carvalho@gmail.com;14517-481;Albuquerque Rua;664;Mogi das Cruzes;Sergipe;Saúde & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/866.jpg
Ana Laura Costa;AnaLaura_Costa@bol.com.br;24289-704;Kléber Marginal;537;Canoas;Distrito Federal;Turismo & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1235.jpg
Joaquim Batista;Joaquim.Batista55@bol.com.br;18882-809;Deneval Avenida;880;Blumenau;Acre;Mercearia, Música & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/627.jpg
Samuel Carvalho;Samuel_Carvalho52@bol.com.br;03931-021;Nogueira Alameda;509;Piracicaba;Rondônia;Casa & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1149.jpg
Lorenzo Nogueira;Lorenzo_Nogueira32@yahoo.com;28711-715;Pereira Alameda;373;Santa Maria;Mato Grosso;Bebê & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/199.jpg
Sirineu Costa;Sirineu_Costa97@bol.com.br;73026-871;Ígor Travessa;781;Feira de Santana;Bahia;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/743.jpg
Esther Batista;Esther_Batista@gmail.com;90942-587;Ígor Avenida;61;Canoas;Mato Grosso do Sul;Filmes & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/599.jpg
Antonella Moreira;Antonella73@yahoo.com;18644-560;Braga Avenida;453;Duque de Caxias;Paraná;Filmes & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1196.jpg
Eduarda Macedo;Eduarda_Macedo4@yahoo.com;97384-288;Nataniel Alameda;355;Cuiabá;Alagoas;Casa & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1162.jpg
Danilo Batista;Danilo.Batista77@gmail.com;98821-390;Batista Alameda;317;Caxias do Sul;Espírito Santo;Música, Mercearia & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1033.jpg
Anthony Barros;Anthony94@yahoo.com;60076-818;Isaac Avenida;206;Várzea Grande;Amapá;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/908.jpg
Daniel Saraiva;Daniel80@hotmail.com;48328-855;Joaquim Rodovia;103;Taubaté;Tocantins;Saúde, Jóias & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/379.jpg
Maria Luiza Pereira;MariaLuiza_Pereira@yahoo.com;67564-805;Moraes Alameda;377;Maringá;Rio Grande do Norte;Mercearia, Automotivo & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1026.jpg
Suélen Carvalho;Suelen.Carvalho70@bol.com.br;95024-042;Moreira Alameda;88;São José do Rio Preto;São Paulo;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1031.jpg
Lavínia Batista;Lavinia_Batista@gmail.com;15766-859;Carvalho Rodovia;430;Anápolis;Sergipe;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/893.jpg
Alexandre Silva;Alexandre_Silva@hotmail.com;35531-685;Liz Travessa;978;Petrópolis;Pernambuco;Turismo & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/134.jpg
Lavínia Albuquerque;Lavinia.Albuquerque@yahoo.com;64007-436;Saraiva Rodovia;325;Maringá;Goiás;Jogos, Bebê & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/675.jpg
Isis Costa;Isis26@hotmail.com;07261-640;Roberta Travessa;874;Belém;Rio Grande do Sul;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/423.jpg
Murilo Costa;Murilo33@gmail.com;37776-952;Silva Rua;238;Campina Grande;Rio de Janeiro;Eletrônicos & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/350.jpg
Gael Moreira;Gael.Moreira@yahoo.com;06290-563;Saraiva Rua;995;Recife;Paraná;Mercearia, Esportes & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/211.jpg
Sirineu Saraiva;Sirineu_Saraiva82@bol.com.br;58720-165;Laura Alameda;213;São Paulo;Amapá;Computadores & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/517.jpg
Ígor Barros;Igor_Barros@gmail.com;54344-935;Alice Avenida;771;Florianópolis;Paraná;Bebê, Sapatos & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/453.jpg
Sarah Braga;Sarah.Braga@yahoo.com;61812-418;Carvalho Travessa;154;Niterói;Piauí;Jóias & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/592.jpg
Carlos Franco;Carlos76@hotmail.com;18355-771;Elisa Alameda;869;Campina Grande;Maranhão;Esportes & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/882.jpg
Arthur Moraes;Arthur.Moraes43@hotmail.com;13171-428;Guilherme Marginal;44;Olinda;Piauí;Casa & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1154.jpg
Alícia Santos;Alicia.Santos@hotmail.com;62557-851;Saraiva Alameda;462;Rio Branco;Sergipe;Casa, Automotivo & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/994.jpg
Clara Santos;Clara_Santos@gmail.com;51064-477;Xavier Avenida;593;Porto Velho;Piauí;Filmes, Filmes & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/882.jpg
Guilherme Melo;Guilherme65@gmail.com;95470-701;Elisa Travessa;259;Bauru;São Paulo;Esportes, Jardim & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/75.jpg
Daniel Macedo;Daniel70@hotmail.com;39642-990;Barros Marginal;588;Jundiaí;Paraná;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/477.jpg
Roberto Souza;Roberto.Souza37@hotmail.com;50436-327;Talita Alameda;993;Joinville;Santa Catarina;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/653.jpg
Marcela Nogueira;Marcela23@gmail.com;58165-053;Leonardo Alameda;343;Vila Velha;Rondônia;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/761.jpg
Vitória Xavier;Vitoria.Xavier@bol.com.br;05011-883;Nogueira Rodovia;988;Brasília;Mato Grosso;Esportes, Jogos & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/479.jpg
Henrique Costa;Henrique_Costa@bol.com.br;09643-833;Moraes Rua;703;Diadema;Piauí;Mercearia, Jardim & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/552.jpg
Gabriel Costa;Gabriel.Costa@gmail.com;54924-456;Carvalho Avenida;446;Mauá;São Paulo;Esportes, Jardim & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/382.jpg
Hugo Melo;Hugo78@live.com;49719-889;Roberto Marginal;610;Santa Maria;Paraíba;Eletrônicos, Turismo & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/731.jpg
Deneval Barros;Deneval34@hotmail.com;47885-756;Xavier Travessa;806;Santo André;Maranhão;Industrial, Beleza & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1051.jpg
Sara Braga;Sara93@live.com;71490-354;Barros Rua;140;Uberlândia;Piauí;Eletrônicos, Sapatos & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1137.jpg
Vicente Pereira;Vicente14@yahoo.com;70003-592;Meire Marginal;752;Palmas;Maranhão;Música & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/380.jpg
João Franco;Joao91@bol.com.br;20315-436;Martins Marginal;220;Olinda;Alagoas;Sapatos & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1219.jpg
Warley Melo;Warley.Melo18@hotmail.com;27457-526;Macedo Rua;407;Niterói;Alagoas;Sapatos, Filmes & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1042.jpg
Davi Lucca Oliveira;DaviLucca_Oliveira@yahoo.com;81127-234;Rafaela Alameda;857;Manaus;Paraná;Jardim, Turismo & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/504.jpg
Lorraine Batista;Lorraine21@bol.com.br;10968-668;Costa Marginal;568;Gravataí;Santa Catarina;Beleza & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/610.jpg
Isabella Braga;Isabella_Braga80@yahoo.com;29596-904;Hélio Marginal;151;Pelotas;Piauí;Jóias, Mercearia & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/359.jpg
Lorenzo Reis;Lorenzo.Reis@yahoo.com;73724-841;Luiza Rua;261;Ribeirão Preto;Amazonas;Ferramentas & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/364.jpg
Maria Alice Barros;MariaAlice_Barros31@yahoo.com;30680-449;Santos Rodovia;160;Santa Maria;Roraima;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/558.jpg
Gabriel Santos;Gabriel.Santos55@bol.com.br;84409-112;Lorraine Marginal;982;Uberaba;Piauí;Esportes, Roupas & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/152.jpg
Júlia Barros;Julia.Barros@hotmail.com;76928-170;Morgana Rua;91;Porto Alegre;Tocantins;Jóias, Computadores & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/145.jpg
Sirineu Santos;Sirineu_Santos65@bol.com.br;77380-217;Melissa Avenida;711;Maringá;Pará;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/74.jpg
Giovanna Albuquerque;Giovanna.Albuquerque@bol.com.br;01771-850;Daniel Alameda;574;Recife;Bahia;Computadores, Automotivo & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/243.jpg
Elísio Souza;Elisio_Souza98@bol.com.br;14517-856;Carvalho Travessa;883;Diadema;São Paulo;Computadores, Esportes & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/289.jpg
Gabriel Costa;Gabriel_Costa@hotmail.com;36763-125;João Miguel Travessa;792;Campos dos Goytacazes;Maranhão;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1077.jpg
Daniel Braga;Daniel12@gmail.com;32365-665;Albuquerque Marginal;236;Anápolis;Ceará;Roupas, Saúde & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/494.jpg
Maria Clara Batista;MariaClara20@live.com;34206-256;Xavier Rua;614;Cascavel;Maranhão;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/703.jpg
Emanuel Moreira;Emanuel.Moreira41@hotmail.com;22560-766;Souza Rodovia;673;Canoas;Sergipe;Computadores & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/989.jpg
Davi Lucca Pereira;DaviLucca13@yahoo.com;02986-647;Frederico Avenida;360;Cariacica;Roraima;Beleza, Computadores & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/53.jpg
Isabella Braga;Isabella.Braga@gmail.com;20268-429;Xavier Rodovia;893;Fortaleza;Goiás;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/285.jpg
Nicolas Carvalho;Nicolas19@gmail.com;76539-737;Albuquerque Rua;392;Jundiaí;Amapá;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/71.jpg
Leonardo Franco;Leonardo_Franco@live.com;60117-321;Xavier Rua;20;Bauru;Acre;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1228.jpg
João Martins;Joao_Martins@yahoo.com;06992-633;Melissa Travessa;474;Ribeirão das Neves;Roraima;Eletrônicos, Jardim & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/684.jpg
Pablo Oliveira;Pablo48@live.com;64040-882;Benício Rua;910;São José dos Pinhais;Santa Catarina;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/594.jpg
Felipe Carvalho;Felipe_Carvalho@hotmail.com;22372-383;Vicente Rua;197;Guarujá;Rio Grande do Sul;Turismo & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/924.jpg
Júlio Barros;Julio_Barros@gmail.com;28303-316;Xavier Alameda;801;Serra;Ceará;Eletrônicos, Filmes & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/935.jpg
Guilherme Carvalho;Guilherme_Carvalho@gmail.com;97921-493;Costa Avenida;865;Jundiaí;Paraíba;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/994.jpg
Benjamin Batista;Benjamin.Batista@live.com;01614-483;Eduarda Marginal;361;Taubaté;Roraima;Crianças & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/515.jpg
Mariana Moraes;Mariana78@live.com;20124-797;Braga Marginal;973;Santo André;São Paulo;Roupas, Saúde & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/458.jpg
César Nogueira;Cesar.Nogueira@yahoo.com;11777-815;Marcos Alameda;217;Caxias do Sul;Ceará;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/981.jpg
Gabriel Batista;Gabriel82@bol.com.br;93455-643;Xavier Avenida;399;Itaquaquecetuba;Goiás;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/433.jpg
