NOME;EMAIL;CEP;LOGRADOURO;NUMERO;CIDADE;ESTADO;DEPARTAMENTO;AVATAR
Daniel Saraiva;Daniel.Saraiva@bol.com.br;70229-561;Martins Alameda;121;Caxias do Sul;Piauí;Turismo, Computadores & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/762.jpg
Yasmin Martins;Yasmin_Martins33@yahoo.com;06552-167;Moraes Avenida;985;Ananindeua;Pará;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1245.jpg
Benício Franco;Benicio.Franco@bol.com.br;49673-804;Lorraine Travessa;852;Florianópolis;Minas Gerais;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/343.jpg
Paulo Martins;Paulo.Martins@bol.com.br;41077-552;Souza Marginal;657;Maceió;Alagoas;Música, Beleza & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/550.jpg
Raul Franco;Raul_Franco@hotmail.com;35297-003;Santos Alameda;203;Florianópolis;Amazonas;Mercearia, Crianças & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/353.jpg
Beatriz Barros;Beatriz9@yahoo.com;64642-771;Isabel Rodovia;15;Aparecida de Goiânia;Acre;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/961.jpg
Silas Reis;Silas.Reis53@live.com;30073-935;Braga Rua;92;Mogi das Cruzes;Rondônia;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1027.jpg
Vitória Barros;Vitoria_Barros@bol.com.br;75266-912;Oliveira Rodovia;404;Betim;Goiás;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/454.jpg
Antonella Braga;Antonella20@live.com;58749-194;Warley Rua;713;Franca;Mato Grosso do Sul;Mercearia, Bebê & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/670.jpg
João Pedro Souza;JoaoPedro48@yahoo.com;12776-118;Júlio César Avenida;55;Olinda;Piauí;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/317.jpg
Alexandre Batista;Alexandre.Batista31@live.com;02228-630;Martins Rodovia;236;Ribeirão das Neves;Rio Grande do Sul;Computadores & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/250.jpg
Ígor Reis;Igor.Reis@live.com;82893-694;Daniel Alameda;117;Porto Alegre;Rio Grande do Sul;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/103.jpg
Talita Barros;Talita68@live.com;15640-220;Carla Avenida;840;Uberlândia;Sergipe;Computadores, Jogos & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/374.jpg
Lorena Oliveira;Lorena6@gmail.com;02410-814;Maria Júlia Avenida;324;Guarujá;Alagoas;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/661.jpg
Roberta Albuquerque;Roberta47@hotmail.com;38922-326;Costa Marginal;243;Salvador;Goiás;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1048.jpg
Esther Costa;Esther_Costa33@yahoo.com;43936-283;Franco Rua;985;Praia Grande;Rio de Janeiro;Bebê & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1091.jpg
Maitê Nogueira;Maite.Nogueira50@gmail.com;31384-457;Martins Rua;137;Belém;Minas Gerais;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/366.jpg
Silas Martins;Silas.Martins@bol.com.br;32404-051;Isaac Travessa;367;Sumaré;Rondônia;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/108.jpg
Norberto Moraes;Norberto31@yahoo.com;88400-859;Yuri Travessa;644;Osasco;Paraíba;Sapatos & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/346.jpg
Sirineu Melo;Sirineu.Melo@gmail.com;34898-637;Martins Avenida;661;Campos dos Goytacazes;Ceará;Bebê & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/362.jpg
Yago Carvalho;Yago.Carvalho79@yahoo.com;49818-649;Fábio Alameda;885;Uberaba;Tocantins;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1069.jpg
Lívia Melo;Livia_Melo@gmail.com;34793-298;Bryan Marginal;44;Mauá;Roraima;Industrial, Ferramentas & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/797.jpg
Pablo Macedo;Pablo_Macedo@live.com;05378-264;Suélen Avenida;923;Mauá;Pernambuco;Computadores & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1111.jpg
Nicolas Nogueira;Nicolas_Nogueira70@hotmail.com;01633-133;Costa Travessa;894;Aparecida de Goiânia;Ceará;Jóias, Ferramentas & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1021.jpg
Vitória Martins;Vitoria_Martins86@gmail.com;80457-749;Salvador Travessa;17;Rio Branco;Minas Gerais;Roupas & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1002.jpg
Calebe Carvalho;Calebe_Carvalho@gmail.com;29511-500;Melo Marginal;594;Macapá;Piauí;Jogos, Casa & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/959.jpg
Dalila Costa;Dalila54@bol.com.br;46388-728;Franco Travessa;967;Vitória da Conquista;Sergipe;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/706.jpg
Talita Costa;Talita.Costa66@bol.com.br;05123-782;Bernardo Rua;851;Cuiabá;Mato Grosso do Sul;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/517.jpg
Anthony Pereira;Anthony67@hotmail.com;37110-266;Franco Travessa;516;Porto Alegre;Mato Grosso do Sul;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1210.jpg
Esther Carvalho;Esther_Carvalho74@hotmail.com;92555-450;Souza Marginal;23;Paulista;Paraíba;Turismo, Bebê & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/103.jpg
Isaac Reis;Isaac_Reis66@bol.com.br;71145-371;Reis Alameda;541;Caucaia;Piauí;Ferramentas, Casa & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/994.jpg
Bernardo Carvalho;Bernardo_Carvalho98@gmail.com;15101-729;Frederico Travessa;147;Maceió;Espírito Santo;Casa, Filmes & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/461.jpg
Enzo Gabriel Santos;EnzoGabriel.Santos@live.com;60928-236;Caio Rodovia;965;Betim;Amazonas;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1150.jpg
Liz Franco;Liz_Franco60@hotmail.com;78891-679;Helena Alameda;447;Natal;Minas Gerais;Crianças, Jóias & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1175.jpg
Anthony Batista;Anthony5@gmail.com;64733-606;Saraiva Alameda;16;Niterói;Amapá;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/665.jpg
Leonardo Xavier;Leonardo.Xavier@bol.com.br;27058-615;Hugo Rua;57;Betim;Rio Grande do Sul;Jóias & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/534.jpg
Arthur Melo;Arthur_Melo@gmail.com;95302-577;Moreira Avenida;600;Praia Grande;Rio Grande do Norte;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/189.jpg
Lorenzo Pereira;Lorenzo_Pereira24@live.com;99173-310;Théo Rodovia;758;Manaus;Amapá;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/474.jpg
Yango Franco;Yango_Franco@gmail.com;24034-517;Santos Travessa;827;Osasco;Ceará;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/577.jpg
Víctor Santos;Victor_Santos@gmail.com;66829-321;Sílvia Avenida;748;Caruaru;Paraíba;Jogos & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/96.jpg
Kléber Braga;Kleber43@bol.com.br;70255-552;Martins Marginal;10;Itaquaquecetuba;Sergipe;Beleza, Roupas & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/3.jpg
Gúbio Moreira;Gubio.Moreira@live.com;99999-384;Xavier Rua;452;Campina Grande;Amazonas;Eletrônicos, Eletrônicos & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/521.jpg
Breno Barros;Breno81@hotmail.com;84786-796;Isis Marginal;126;São Vicente;São Paulo;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/161.jpg
Cecília Melo;Cecilia_Melo@hotmail.com;62903-184;Nataniel Rodovia;546;Porto Alegre;Tocantins;Casa & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1035.jpg
Maria Alice Souza;MariaAlice15@live.com;28244-946;Barros Avenida;465;Natal;Paraná;Jóias & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1104.jpg
Isaac Xavier;Isaac.Xavier74@hotmail.com;63581-419;Pereira Rodovia;303;Mogi das Cruzes;Piauí;Esportes, Turismo & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/630.jpg
Ana Laura Albuquerque;AnaLaura9@yahoo.com;35648-282;Ígor Rodovia;116;Caruaru;Tocantins;Industrial, Computadores & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/891.jpg
Maria Helena Melo;MariaHelena.Melo94@live.com;35606-731;Barros Alameda;20;Manaus;Acre;Automotivo & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/679.jpg
Isabela Xavier;Isabela.Xavier@live.com;53354-158;Pereira Travessa;628;Jaboatão dos Guararapes;Amazonas;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/992.jpg
Margarida Xavier;Margarida.Xavier44@live.com;71494-113;Moraes Rodovia;761;Diadema;Amapá;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/204.jpg
Emanuel Reis;Emanuel95@bol.com.br;02886-167;Reis Marginal;207;São João de Meriti;Minas Gerais;Filmes & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/316.jpg
Yasmin Braga;Yasmin.Braga@hotmail.com;12033-966;Macedo Travessa;728;Curitiba;Amazonas;Saúde & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/165.jpg
Valentina Albuquerque;Valentina.Albuquerque30@live.com;37269-477;Yasmin Travessa;572;Carapicuíba;Minas Gerais;Roupas, Mercearia & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/488.jpg
Ana Júlia Nogueira;AnaJulia_Nogueira@gmail.com;24044-790;Bryan Rua;495;Vitória da Conquista;Mato Grosso;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1211.jpg
Henrique Batista;Henrique15@hotmail.com;74435-683;Júlio Travessa;623;Vitória da Conquista;Alagoas;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/86.jpg
Eloá Carvalho;Eloa83@hotmail.com;38590-528;Karla Travessa;87;Recife;Santa Catarina;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/786.jpg
Norberto Barros;Norberto3@bol.com.br;85947-552;Martins Rua;72;Goiânia;Mato Grosso;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/63.jpg
Alexandre Souza;Alexandre_Souza@hotmail.com;08934-633;Bernardo Rodovia;958;Goiânia;Pernambuco;Ferramentas, Saúde & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1056.jpg
Maitê Albuquerque;Maite.Albuquerque@gmail.com;74476-839;Costa Marginal;650;Brasília;Maranhão;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/761.jpg
Roberto Costa;Roberto.Costa75@bol.com.br;15964-009;Ígor Avenida;608;Mauá;Amapá;Bebê & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1063.jpg
Aline Moraes;Aline.Moraes93@yahoo.com;06890-166;Danilo Alameda;48;Anápolis;Amapá;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1042.jpg
Gael Moraes;Gael.Moraes@yahoo.com;52958-697;Leonardo Rodovia;240;Manaus;Amazonas;Jogos, Roupas & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/908.jpg
Frederico Barros;Frederico.Barros42@bol.com.br;11077-443;Souza Avenida;887;Canoas;Tocantins;Filmes & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1059.jpg
Davi Reis;Davi29@live.com;03685-981;Breno Avenida;700;Cuiabá;Mato Grosso do Sul;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1142.jpg
Cecília Braga;Cecilia_Braga88@hotmail.com;26958-701;Melo Avenida;513;Rio de Janeiro;Distrito Federal;Computadores, Computadores & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/205.jpg
Deneval Moraes;Deneval_Moraes6@yahoo.com;79886-876;Elisa Marginal;99;Petrolina;Distrito Federal;Bebê, Industrial & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/704.jpg
Marina Pereira;Marina.Pereira68@gmail.com;50644-060;Macedo Travessa;151;Mossoró;Paraíba;Roupas, Filmes & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/392.jpg
Mariana Albuquerque;Mariana15@live.com;01144-003;Macedo Travessa;402;Florianópolis;São Paulo;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/408.jpg
Joana Braga;Joana_Braga74@live.com;24596-801;Albuquerque Rodovia;318;Anápolis;Rio de Janeiro;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1141.jpg
Marcela Albuquerque;Marcela_Albuquerque11@hotmail.com;54895-704;Núbia Alameda;195;Santo André;Alagoas;Crianças, Esportes & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/364.jpg
Rafael Pereira;Rafael56@bol.com.br;80245-141;Costa Travessa;394;Ponta Grossa;Minas Gerais;Ferramentas, Crianças & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/23.jpg
Talita Carvalho;Talita.Carvalho92@hotmail.com;60960-349;Aline Rua;379;São Vicente;Goiás;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/531.jpg
Vicente Oliveira;Vicente.Oliveira61@gmail.com;37833-435;Martins Alameda;540;São Bernardo do Campo;Bahia;Filmes, Eletrônicos & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/0.jpg
Tertuliano Macedo;Tertuliano18@hotmail.com;52882-879;Oliveira Travessa;895;Limeira;Acre;Beleza, Bebê & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/332.jpg
Fabrício Santos;Fabricio_Santos40@yahoo.com;30064-808;Théo Rua;660;Osasco;Paraná;Brinquedos, Automotivo & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1038.jpg
Norberto Nogueira;Norberto92@hotmail.com;15008-667;Víctor Alameda;442;Santos;Tocantins;Livros, Mercearia & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/964.jpg
Lucca Barros;Lucca72@bol.com.br;13382-302;Batista Avenida;918;Cariacica;Amapá;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1129.jpg
Silas Albuquerque;Silas_Albuquerque57@bol.com.br;13160-058;Macedo Avenida;387;Taubaté;Ceará;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/412.jpg
Isabel Barros;Isabel_Barros@gmail.com;43134-611;Ofélia Rua;439;Santos;Distrito Federal;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/436.jpg
Júlio Silva;Julio.Silva25@live.com;34594-288;Caio Avenida;714;Taboão da Serra;Minas Gerais;Bebê & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/32.jpg
Alícia Saraiva;Alicia.Saraiva34@bol.com.br;99588-375;Saraiva Avenida;488;Taboão da Serra;Rio Grande do Norte;Jogos & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/143.jpg
Sirineu Albuquerque;Sirineu55@gmail.com;44536-883;Costa Travessa;956;Porto Velho;Tocantins;Computadores & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1015.jpg
Maria Luiza Braga;MariaLuiza37@live.com;25284-422;Carvalho Alameda;233;Ribeirão das Neves;Goiás;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/971.jpg
Célia Nogueira;Celia.Nogueira21@bol.com.br;42236-489;Alexandre Alameda;754;Duque de Caxias;Maranhão;Ferramentas, Beleza & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/785.jpg
Lavínia Costa;Lavinia.Costa@yahoo.com;97044-018;Barros Rodovia;816;Camaçari;Rondônia;Filmes, Esportes & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1051.jpg
Isabel Albuquerque;Isabel68@hotmail.com;69244-906;Moraes Marginal;812;Maringá;Amazonas;Automotivo, Esportes & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/737.jpg
Maitê Costa;Maite.Costa15@live.com;40808-842;Macedo Marginal;574;Anápolis;Pernambuco;Jardim & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/580.jpg
Félix Pereira;Felix.Pereira72@yahoo.com;53051-505;Davi Marginal;480;Curitiba;Piauí;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/356.jpg
Lorraine Carvalho;Lorraine78@live.com;06303-871;Pereira Marginal;823;Jundiaí;Santa Catarina;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/527.jpg
Washington Macedo;Washington70@live.com;08601-355;Franco Rodovia;928;Recife;Tocantins;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/455.jpg
João Lucas Carvalho;JoaoLucas.Carvalho49@live.com;02573-957;Melissa Rodovia;985;Taubaté;Paraná;Beleza & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/970.jpg
Lucca Franco;Lucca_Franco71@live.com;39231-968;Heloísa Travessa;642;Petrolina;Alagoas;Computadores, Mercearia & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/214.jpg
Maria Helena Pereira;MariaHelena_Pereira@gmail.com;06671-240;Moraes Avenida;118;São José dos Campos;Minas Gerais;Computadores & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/857.jpg
Júlio César Batista;JulioCesar.Batista16@gmail.com;95419-603;Saraiva Rodovia;229;Teresina;São Paulo;Bebê & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/558.jpg
Félix Barros;Felix.Barros@gmail.com;09665-631;Saraiva Travessa;710;Santos;Tocantins;Mercearia & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1094.jpg
Alícia Moraes;Alicia_Moraes60@hotmail.com;66284-193;Silva Rua;769;Paulista;Acre;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/999.jpg
Paula Moraes;Paula45@live.com;70834-358;Esther Rua;565;Teresina;Amapá;Turismo & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/974.jpg
Enzo Silva;Enzo.Silva4@gmail.com;70357-785;Sílvia Avenida;426;Maceió;Tocantins;Música & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/100.jpg
Pedro Henrique Nogueira;PedroHenrique_Nogueira17@yahoo.com;95965-387;Miguel Rodovia;42;Cariacica;Minas Gerais;Música, Computadores & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1120.jpg
Gúbio Franco;Gubio85@gmail.com;52116-961;Calebe Rua;375;Praia Grande;Rio Grande do Norte;Filmes & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/914.jpg
Paulo Nogueira;Paulo1@bol.com.br;94917-980;João Lucas Alameda;161;Goiânia;Ceará;Jardim & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/732.jpg
