NOME;EMAIL;CEP;LOGRADOURO;NUMERO;CIDADE;ESTADO;DEPARTAMENTO;AVATAR
Isaac Batista;Isaac_Batista16@hotmail.com;92049-938;Reis Marginal;250;Carapicuíba;Amapá;Roupas & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1141.jpg
Talita Costa;Talita.Costa@bol.com.br;84839-235;Oliveira Rua;21;Juiz de Fora;Rio Grande do Norte;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/170.jpg
Esther Pereira;Esther25@live.com;28776-338;Moreira Rua;665;Rio de Janeiro;Bahia;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/976.jpg
Gabriel Santos;Gabriel55@hotmail.com;88302-260;Daniel Marginal;473;Mogi das Cruzes;Espírito Santo;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/347.jpg
Nicolas Macedo;Nicolas.Macedo30@hotmail.com;45783-186;Braga Travessa;33;Joinville;São Paulo;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/994.jpg
Alícia Martins;Alicia_Martins@yahoo.com;53891-489;Moreira Avenida;950;Teresina;Paraná;Saúde, Ferramentas & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/841.jpg
Antonella Franco;Antonella_Franco40@gmail.com;59907-206;Aline Marginal;361;Palmas;Mato Grosso;Industrial, Filmes & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1036.jpg
Sara Pereira;Sara.Pereira@gmail.com;01545-296;Nicolas Alameda;947;São Gonçalo;Mato Grosso;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/997.jpg
Bryan Xavier;Bryan.Xavier68@hotmail.com;28687-956;Martins Avenida;261;Porto Alegre;Paraná;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/27.jpg
Manuela Barros;Manuela.Barros@live.com;27204-100;Carvalho Alameda;406;Boa Vista;Maranhão;Esportes, Jogos & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1073.jpg
Vitória Pereira;Vitoria_Pereira@yahoo.com;23959-622;Carvalho Rua;398;Londrina;Paraná;Música, Industrial & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/379.jpg
Maria Alice Macedo;MariaAlice77@hotmail.com;58792-162;Yango Alameda;466;Curitiba;Pará;Saúde, Filmes & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/398.jpg
Antônio Albuquerque;Antonio_Albuquerque@bol.com.br;11460-946;Júlio César Avenida;874;Macapá;Santa Catarina;Roupas, Mercearia & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/676.jpg
Carlos Barros;Carlos_Barros@yahoo.com;59267-956;Pereira Travessa;116;Maceió;Ceará;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/930.jpg
Esther Moraes;Esther34@yahoo.com;15139-547;Carvalho Alameda;600;Ananindeua;Tocantins;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/84.jpg
Norberto Carvalho;Norberto.Carvalho@bol.com.br;77525-370;Elisa Avenida;978;Campina Grande;Mato Grosso do Sul;Eletrônicos & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/553.jpg
Dalila Pereira;Dalila_Pereira@yahoo.com;83864-749;Maria Eduarda Rodovia;940;Suzano;Mato Grosso do Sul;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/790.jpg
Maria Cecília Oliveira;MariaCecilia81@yahoo.com;62018-420;Macedo Marginal;993;Paulista;Paraíba;Saúde & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/67.jpg
Lorenzo Batista;Lorenzo87@live.com;77709-707;Antônio Rodovia;129;Taboão da Serra;Distrito Federal;Filmes & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/544.jpg
Célia Moreira;Celia_Moreira@live.com;05405-024;Théo Rodovia;868;Vila Velha;Bahia;Ferramentas & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/526.jpg
Maria Luiza Melo;MariaLuiza9@live.com;84942-895;Carvalho Alameda;697;Caruaru;São Paulo;Beleza, Beleza & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/210.jpg
Fabrício Oliveira;Fabricio.Oliveira15@hotmail.com;64150-518;Saraiva Avenida;477;Palmas;Amapá;Roupas, Sapatos & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/998.jpg
Elísio Moreira;Elisio_Moreira6@yahoo.com;47166-436;Hugo Avenida;584;Ribeirão das Neves;Paraná;Casa & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/485.jpg
Anthony Oliveira;Anthony5@hotmail.com;34386-380;Norberto Marginal;625;Piracicaba;Paraíba;Automotivo, Jardim & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/686.jpg
Pietro Batista;Pietro.Batista82@yahoo.com;70663-418;Barros Rodovia;883;Uberaba;Amazonas;Brinquedos, Roupas & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/657.jpg
Isabela Pereira;Isabela.Pereira@yahoo.com;70116-416;Bernardo Alameda;770;Belo Horizonte;Paraíba;Industrial & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1219.jpg
Murilo Braga;Murilo.Braga10@yahoo.com;29453-114;Carvalho Travessa;736;Gravataí;Sergipe;Esportes, Sapatos & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/967.jpg
Fábio Braga;Fabio.Braga67@bol.com.br;08902-429;Nogueira Rua;706;São João de Meriti;Acre;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/282.jpg
Luiza Melo;Luiza.Melo80@live.com;22401-855;Albuquerque Rua;564;Mauá;Paraíba;Sapatos & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1000.jpg
Isabelly Carvalho;Isabelly_Carvalho54@bol.com.br;76378-439;Braga Marginal;276;São José dos Campos;Roraima;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/973.jpg
Alessandra Moreira;Alessandra_Moreira@hotmail.com;18558-175;Batista Avenida;109;São José dos Campos;Rondônia;Mercearia & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/929.jpg
Isabel Franco;Isabel.Franco@hotmail.com;55740-634;Clara Marginal;130;Macapá;Bahia;Jardim & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/203.jpg
Heloísa Reis;Heloisa_Reis@yahoo.com;00751-505;Alice Rua;581;Guarulhos;Sergipe;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/818.jpg
Enzo Braga;Enzo.Braga@gmail.com;94659-229;Carvalho Avenida;480;São José dos Campos;Pernambuco;Turismo & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/427.jpg
Sara Santos;Sara16@yahoo.com;54575-160;Alessandro Rodovia;284;Belém;Mato Grosso;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/248.jpg
Norberto Costa;Norberto_Costa@live.com;65472-652;Barros Rua;206;Florianópolis;Acre;Sapatos, Brinquedos & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/425.jpg
Meire Nogueira;Meire.Nogueira@gmail.com;04837-073;Oliveira Rua;38;Maceió;Sergipe;Casa & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/400.jpg
Alexandre Macedo;Alexandre46@gmail.com;63183-339;Franco Travessa;175;Recife;Rio de Janeiro;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/856.jpg
Rebeca Carvalho;Rebeca.Carvalho25@hotmail.com;18092-752;Macedo Rua;409;Florianópolis;Ceará;Jardim, Livros & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/167.jpg
Sara Franco;Sara_Franco90@gmail.com;51439-731;Joana Travessa;38;Caucaia;São Paulo;Casa & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/680.jpg
Júlio Moreira;Julio20@bol.com.br;30229-188;Barros Alameda;666;Betim;Roraima;Jóias & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/876.jpg
Rafael Souza;Rafael_Souza21@yahoo.com;90882-176;Santos Marginal;33;Petrópolis;Rio Grande do Norte;Eletrônicos, Filmes & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/565.jpg
Talita Carvalho;Talita.Carvalho@hotmail.com;77091-661;Santos Travessa;654;Teresina;Goiás;Saúde, Eletrônicos & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1136.jpg
Lorenzo Barros;Lorenzo.Barros69@yahoo.com;61082-308;Elísio Rua;417;Bauru;Ceará;Filmes, Mercearia & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/569.jpg
Isabella Pereira;Isabella49@bol.com.br;83966-230;Costa Travessa;492;Taboão da Serra;São Paulo;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/964.jpg
Ricardo Braga;Ricardo_Braga62@hotmail.com;65399-810;João Pedro Avenida;720;Praia Grande;Maranhão;Beleza, Beleza & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/893.jpg
Daniel Reis;Daniel5@live.com;48273-082;Sarah Alameda;421;Palmas;São Paulo;Jóias & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/163.jpg
Mariana Reis;Mariana.Reis@bol.com.br;02913-160;Braga Marginal;660;Aparecida de Goiânia;Paraná;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1217.jpg
Fábio Braga;Fabio.Braga@yahoo.com;13344-940;Célia Rodovia;868;Palmas;Rondônia;Beleza, Beleza & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/894.jpg
Fabrícia Pereira;Fabricia.Pereira45@live.com;61193-160;Oliveira Marginal;665;Belém;Distrito Federal;Jogos, Crianças & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/640.jpg
Norberto Reis;Norberto99@yahoo.com;76740-691;Marli Avenida;547;Osasco;Sergipe;Casa & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1094.jpg
Karla Franco;Karla.Franco7@yahoo.com;06346-177;Santos Alameda;678;Mogi das Cruzes;Rio Grande do Norte;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/724.jpg
Clara Moraes;Clara.Moraes@gmail.com;06059-243;Pereira Avenida;305;Campos dos Goytacazes;Sergipe;Música & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/671.jpg
Davi Lucca Melo;DaviLucca48@hotmail.com;98779-016;Elisa Travessa;461;Santarém;Goiás;Jóias, Crianças & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/224.jpg
Antonella Xavier;Antonella.Xavier53@hotmail.com;80287-633;Saraiva Rua;791;São João de Meriti;São Paulo;Filmes, Esportes & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/205.jpg
Gabriel Saraiva;Gabriel_Saraiva@gmail.com;62309-060;Sirineu Alameda;772;Praia Grande;Acre;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/759.jpg
Silas Batista;Silas41@live.com;08342-062;Oliveira Avenida;437;Cariacica;Minas Gerais;Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/834.jpg
Sophia Xavier;Sophia40@yahoo.com;93309-674;Maria Cecília Travessa;50;Aparecida de Goiânia;Pará;Turismo, Música & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/79.jpg
João Melo;Joao.Melo@hotmail.com;68359-049;Natália Avenida;590;Jundiaí;Sergipe;Jóias & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1021.jpg
Marcos Albuquerque;Marcos27@gmail.com;23344-323;Théo Alameda;262;Blumenau;Roraima;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/803.jpg
Matheus Pereira;Matheus.Pereira96@yahoo.com;86776-092;Pedro Henrique Marginal;223;Natal;Maranhão;Roupas & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/19.jpg
Carlos Xavier;Carlos.Xavier65@gmail.com;55575-501;Martins Alameda;655;Olinda;São Paulo;Jóias & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/503.jpg
Fabiano Braga;Fabiano_Braga22@yahoo.com;41961-882;Maria Rua;392;Carapicuíba;Ceará;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/115.jpg
Félix Pereira;Felix.Pereira89@live.com;01967-285;Yasmin Rua;985;Caxias do Sul;Mato Grosso;Mercearia & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/226.jpg
Eduarda Barros;Eduarda.Barros@live.com;07166-466;Henrique Alameda;307;Florianópolis;Sergipe;Jogos & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/907.jpg
Danilo Macedo;Danilo.Macedo@hotmail.com;49691-110;Mércia Marginal;277;Anápolis;Tocantins;Automotivo, Jardim & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/712.jpg
Daniel Batista;Daniel.Batista18@bol.com.br;54755-017;Costa Rua;885;Santa Maria;Rio Grande do Sul;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/148.jpg
Cauã Albuquerque;Caua16@yahoo.com;22554-671;Barros Travessa;403;Palmas;Paraná;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1096.jpg
Enzo Gabriel Melo;EnzoGabriel.Melo@bol.com.br;92784-022;Enzo Gabriel Travessa;832;São Gonçalo;Rio Grande do Sul;Beleza & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/871.jpg
Antonella Pereira;Antonella.Pereira33@live.com;45678-174;Pedro Henrique Travessa;404;Petrolina;São Paulo;Turismo & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1146.jpg
Marina Nogueira;Marina.Nogueira43@yahoo.com;13282-997;Maria Cecília Avenida;949;Vila Velha;Acre;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1175.jpg
Bruna Silva;Bruna_Silva25@gmail.com;64093-604;Franco Alameda;774;Cuiabá;Tocantins;Beleza & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/739.jpg
Gabriel Silva;Gabriel.Silva@hotmail.com;90151-882;Moraes Alameda;594;Anápolis;Piauí;Mercearia & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/77.jpg
Isabella Oliveira;Isabella55@bol.com.br;03805-857;Talita Rodovia;100;Juiz de Fora;Minas Gerais;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/457.jpg
Benjamin Souza;Benjamin_Souza@bol.com.br;98204-302;Morgana Rua;211;Aparecida de Goiânia;Minas Gerais;Crianças & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/917.jpg
Lorena Franco;Lorena_Franco@yahoo.com;27552-136;Ana Laura Rodovia;674;Nova Iguaçu;Tocantins;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/22.jpg
Maria Clara Franco;MariaClara89@yahoo.com;03715-482;Davi Lucca Travessa;823;Cascavel;Rio de Janeiro;Livros & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/574.jpg
Maria Alice Reis;MariaAlice77@bol.com.br;59102-956;Suélen Rua;177;Feira de Santana;Minas Gerais;Filmes & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/478.jpg
Davi Albuquerque;Davi.Albuquerque89@yahoo.com;44007-264;Xavier Marginal;143;Maceió;Goiás;Sapatos, Esportes & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/941.jpg
Laura Carvalho;Laura4@bol.com.br;50962-995;Hélio Travessa;173;Campinas;Sergipe;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1089.jpg
Maria Júlia Carvalho;MariaJulia.Carvalho@hotmail.com;16655-199;Albuquerque Marginal;359;Campos dos Goytacazes;Amapá;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/571.jpg
Ana Laura Xavier;AnaLaura51@hotmail.com;41006-932;Morgana Travessa;86;Sorocaba;Paraíba;Música & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/382.jpg
Lavínia Saraiva;Lavinia_Saraiva@yahoo.com;76230-786;Braga Marginal;837;Carapicuíba;Bahia;Industrial, Industrial & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/687.jpg
Melissa Reis;Melissa17@bol.com.br;72873-121;Carla Rodovia;898;Juiz de Fora;Santa Catarina;Livros, Computadores & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/142.jpg
Lara Barros;Lara.Barros@gmail.com;86939-775;Reis Avenida;728;Uberaba;Acre;Industrial & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1226.jpg
Eloá Silva;Eloa30@bol.com.br;40640-075;Isaac Marginal;430;Mogi das Cruzes;Rio de Janeiro;Jóias & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/242.jpg
Alexandre Melo;Alexandre_Melo51@live.com;08918-277;Liz Marginal;825;Jaboatão dos Guararapes;Mato Grosso;Eletrônicos, Livros & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/542.jpg
Dalila Albuquerque;Dalila84@hotmail.com;52207-881;Carvalho Avenida;130;Recife;Rio Grande do Sul;Sapatos, Jardim & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1197.jpg
Isabelly Nogueira;Isabelly59@bol.com.br;55182-639;Ladislau Avenida;688;Jundiaí;Alagoas;Jóias, Computadores & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/176.jpg
Maitê Martins;Maite_Martins@yahoo.com;40623-923;Pereira Alameda;511;Niterói;Tocantins;Turismo, Filmes & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1224.jpg
Lavínia Saraiva;Lavinia3@gmail.com;98102-360;Franco Avenida;769;Cariacica;Acre;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/572.jpg
Natália Oliveira;Natalia5@yahoo.com;20276-430;Enzo Gabriel Marginal;988;Betim;Mato Grosso;Livros, Jóias & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/73.jpg
Fabrícia Macedo;Fabricia39@yahoo.com;77081-673;Reis Rodovia;585;São José dos Pinhais;Paraíba;Livros, Jogos & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/546.jpg
Larissa Moreira;Larissa.Moreira62@yahoo.com;30813-692;Lara Marginal;156;Canoas;Pará;Esportes & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/506.jpg
Maria Helena Silva;MariaHelena.Silva65@bol.com.br;49455-107;Ana Clara Rua;814;Guarulhos;Ceará;Bebê & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/163.jpg
Eduarda Santos;Eduarda.Santos@live.com;17207-561;Saraiva Travessa;21;Mogi das Cruzes;Mato Grosso;Automotivo, Jóias & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/719.jpg
Marli Macedo;Marli.Macedo@gmail.com;18276-515;Oliveira Alameda;640;Carapicuíba;Piauí;Bebê & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1002.jpg
Maria Cecília Saraiva;MariaCecilia_Saraiva0@bol.com.br;94751-715;Giovanna Rua;669;São Vicente;Rio de Janeiro;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1116.jpg
Emanuelly Albuquerque;Emanuelly84@gmail.com;47453-457;Fábio Avenida;119;Suzano;Goiás;Casa, Beleza & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1008.jpg
Rafaela Pereira;Rafaela.Pereira@live.com;08709-868;Eduarda Travessa;224;Recife;Minas Gerais;Música, Bebê & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/645.jpg
