NOME;EMAIL;CEP;LOGRADOURO;NUMERO;CIDADE;ESTADO;DEPARTAMENTO;AVATAR
Víctor Martins;Victor.Martins@yahoo.com;27624-884;Albuquerque Avenida;965;Gravataí;Mato Grosso;Eletrônicos, Eletrônicos & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/304.jpg
Júlia Santos;Julia48@bol.com.br;35882-918;Leonardo Avenida;303;Mogi das Cruzes;Mato Grosso do Sul;Brinquedos & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/561.jpg
Noah Costa;Noah.Costa@bol.com.br;10239-398;Santos Avenida;517;Campo Grande;Rio Grande do Norte;Computadores & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/354.jpg
Fabiano Pereira;Fabiano49@hotmail.com;26880-490;Lavínia Marginal;729;Ribeirão Preto;Rio Grande do Sul;Turismo & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1187.jpg
Frederico Braga;Frederico.Braga@live.com;13036-518;Yuri Avenida;971;Campo Grande;Distrito Federal;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/568.jpg
Lara Melo;Lara9@bol.com.br;37251-959;Rafaela Travessa;168;Paulista;Minas Gerais;Industrial, Roupas & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/817.jpg
Isabella Carvalho;Isabella_Carvalho@yahoo.com;61789-147;Felícia Marginal;974;Ponta Grossa;Paraná;Música, Filmes & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/90.jpg
Júlio César Albuquerque;JulioCesar92@live.com;17431-536;Albuquerque Avenida;51;Cariacica;Ceará;Esportes & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/128.jpg
Beatriz Costa;Beatriz_Costa57@yahoo.com;41294-115;Helena Alameda;622;Pelotas;Mato Grosso do Sul;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1066.jpg
Alessandro Carvalho;Alessandro_Carvalho@live.com;73177-130;Silva Rodovia;646;Guarulhos;Sergipe;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/404.jpg
Ofélia Albuquerque;Ofelia.Albuquerque65@live.com;53167-309;Xavier Rua;205;Santarém;Acre;Livros & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/796.jpg
Joaquim Silva;Joaquim1@yahoo.com;08292-051;Eloá Rodovia;149;Recife;Rio Grande do Sul;Esportes, Jogos & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1023.jpg
Alice Franco;Alice71@yahoo.com;52706-462;Nogueira Alameda;598;Jundiaí;Goiás;Saúde & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1057.jpg
Víctor Santos;Victor77@yahoo.com;62407-951;Sara Avenida;592;Ribeirão das Neves;Espírito Santo;Saúde & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/485.jpg
Maria Cecília Santos;MariaCecilia_Santos@hotmail.com;67424-013;Calebe Rua;759;Paulista;Rondônia;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/397.jpg
Bruna Martins;Bruna70@gmail.com;39952-792;Albuquerque Alameda;147;Palmas;Santa Catarina;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/58.jpg
Ana Júlia Carvalho;AnaJulia.Carvalho59@live.com;24454-036;Souza Avenida;951;Londrina;Alagoas;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/393.jpg
Félix Costa;Felix.Costa@hotmail.com;89741-307;Emanuelly Rua;868;Taubaté;Amapá;Beleza & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/540.jpg
Antonella Carvalho;Antonella.Carvalho72@hotmail.com;87959-107;Davi Lucca Rua;516;Santa Maria;Distrito Federal;Jóias, Brinquedos & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/913.jpg
Fábio Melo;Fabio69@yahoo.com;98571-428;Sara Rua;183;Maceió;Rio Grande do Norte;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/475.jpg
Hugo Xavier;Hugo1@bol.com.br;53631-000;Macedo Rua;169;Campina Grande;Pará;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/531.jpg
Norberto Albuquerque;Norberto.Albuquerque@hotmail.com;81544-829;Hugo Alameda;704;Contagem;Tocantins;Ferramentas, Beleza & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/35.jpg
Pablo Costa;Pablo_Costa@live.com;90110-877;Giovanna Marginal;144;Rio Branco;Distrito Federal;Bebê & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/121.jpg
Matheus Moraes;Matheus.Moraes55@gmail.com;00118-086;Albuquerque Alameda;394;Várzea Grande;São Paulo;Jóias, Roupas & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/611.jpg
Laura Souza;Laura19@hotmail.com;81322-540;Pedro Henrique Rua;266;Uberlândia;Minas Gerais;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/754.jpg
Ofélia Carvalho;Ofelia_Carvalho81@live.com;94711-407;Costa Avenida;472;Cariacica;Paraíba;Bebê & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1237.jpg
Gael Braga;Gael49@yahoo.com;98755-143;Pereira Rua;402;Brasília;Maranhão;Filmes & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1200.jpg
Suélen Santos;Suelen28@yahoo.com;12543-277;Silva Alameda;169;Paulista;Sergipe;Música, Brinquedos & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/770.jpg
Maitê Carvalho;Maite4@yahoo.com;56166-562;Reis Rodovia;117;Uberlândia;Santa Catarina;Automotivo & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/194.jpg
Célia Braga;Celia_Braga39@hotmail.com;89946-987;Morgana Marginal;337;Canoas;Amapá;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/71.jpg
Carlos Carvalho;Carlos.Carvalho@yahoo.com;31314-150;Ladislau Rodovia;565;São José do Rio Preto;Rondônia;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/894.jpg
Silas Nogueira;Silas.Nogueira@bol.com.br;91179-910;Enzo Marginal;583;Goiânia;Piauí;Turismo & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/761.jpg
Marcela Martins;Marcela.Martins11@hotmail.com;91094-156;Melo Rua;556;Mogi das Cruzes;Rio Grande do Sul;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/16.jpg
Marcelo Moraes;Marcelo40@yahoo.com;53586-087;Cecília Alameda;85;Goiânia;Ceará;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/145.jpg
Eduardo Souza;Eduardo18@gmail.com;11564-496;Batista Travessa;661;Cascavel;Rondônia;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1167.jpg
Helena Carvalho;Helena52@hotmail.com;61044-847;Silva Rodovia;166;Nova Iguaçu;Piauí;Casa & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/686.jpg
César Moreira;Cesar99@hotmail.com;48290-134;Reis Avenida;456;Bauru;Pernambuco;Turismo, Ferramentas & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1091.jpg
Melissa Albuquerque;Melissa.Albuquerque83@yahoo.com;80213-229;Rafaela Travessa;179;Vitória;Paraíba;Jardim, Brinquedos & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/364.jpg
Théo Franco;Theo.Franco@gmail.com;69261-361;Batista Rodovia;200;Carapicuíba;Piauí;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/356.jpg
Liz Franco;Liz_Franco@live.com;96964-352;Enzo Gabriel Travessa;395;Ananindeua;Rio Grande do Norte;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/581.jpg
Benício Santos;Benicio64@live.com;59112-605;Rafael Avenida;710;Teresina;Santa Catarina;Jóias & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1079.jpg
Gabriel Souza;Gabriel.Souza40@gmail.com;57941-185;Margarida Alameda;905;Sorocaba;Rondônia;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/684.jpg
Rebeca Braga;Rebeca_Braga@bol.com.br;86406-015;Maria Helena Marginal;466;Brasília;Goiás;Automotivo, Ferramentas & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1217.jpg
Isabelly Moreira;Isabelly_Moreira38@bol.com.br;69006-615;Souza Alameda;229;Piracicaba;Rondônia;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/938.jpg
Fabrícia Braga;Fabricia87@hotmail.com;59884-994;Franco Rodovia;850;São Bernardo do Campo;Goiás;Beleza, Filmes & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/184.jpg
Breno Reis;Breno90@yahoo.com;75774-637;Felipe Rodovia;153;Praia Grande;Mato Grosso do Sul;Música, Turismo & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/745.jpg
Guilherme Reis;Guilherme_Reis@bol.com.br;26314-378;Moreira Rua;34;Curitiba;Amazonas;Saúde, Sapatos & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/734.jpg
Alice Macedo;Alice37@bol.com.br;36785-476;Xavier Rua;188;Guarulhos;Maranhão;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/776.jpg
Murilo Albuquerque;Murilo51@live.com;68650-676;Alícia Travessa;461;São Luís;Roraima;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/154.jpg
Rebeca Macedo;Rebeca.Macedo@gmail.com;46153-892;Nogueira Rodovia;409;Salvador;Bahia;Bebê & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/864.jpg
Leonardo Moreira;Leonardo.Moreira@yahoo.com;23448-599;Luiza Alameda;849;Santa Maria;Tocantins;Jogos, Livros & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/100.jpg
Marina Santos;Marina_Santos@hotmail.com;98527-427;Nogueira Rua;432;Porto Velho;Amapá;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/49.jpg
Norberto Barros;Norberto80@hotmail.com;67641-244;Maitê Rua;104;São João de Meriti;Rondônia;Beleza & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/27.jpg
Alessandra Saraiva;Alessandra.Saraiva@hotmail.com;41268-512;Reis Marginal;456;Mossoró;Paraná;Crianças, Computadores & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/42.jpg
Sílvia Nogueira;Silvia.Nogueira@bol.com.br;48801-827;Davi Lucca Rodovia;999;Porto Velho;Maranhão;Filmes, Roupas & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/806.jpg
Suélen Braga;Suelen82@yahoo.com;96360-756;Silva Rodovia;271;Maringá;Mato Grosso;Filmes, Computadores & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/247.jpg
Júlio Macedo;Julio.Macedo3@live.com;23184-553;Albuquerque Alameda;169;Santa Maria;Rio Grande do Sul;Sapatos & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1203.jpg
Vitória Albuquerque;Vitoria_Albuquerque@live.com;68870-220;Nogueira Travessa;132;Maceió;Pará;Brinquedos, Esportes & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1179.jpg
Alessandro Saraiva;Alessandro_Saraiva33@live.com;06266-773;Pereira Marginal;473;Natal;Acre;Turismo, Computadores & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/697.jpg
Norberto Oliveira;Norberto_Oliveira@yahoo.com;58551-808;Júlia Rodovia;509;Anápolis;São Paulo;Industrial & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/938.jpg
Marcelo Xavier;Marcelo_Xavier@gmail.com;37681-760;Albuquerque Avenida;765;Belford Roxo;Santa Catarina;Crianças, Jóias & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/230.jpg
Pedro Santos;Pedro.Santos@bol.com.br;66468-916;Macedo Rodovia;814;Macapá;Pernambuco;Crianças & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/298.jpg
Liz Moraes;Liz_Moraes@gmail.com;68661-847;Alexandre Alameda;934;Feira de Santana;Distrito Federal;Sapatos & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/976.jpg
Feliciano Reis;Feliciano.Reis@hotmail.com;04247-831;Silva Travessa;295;Campos dos Goytacazes;Santa Catarina;Saúde & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/702.jpg
Henrique Moraes;Henrique58@bol.com.br;21701-208;Saraiva Marginal;90;Joinville;Goiás;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/175.jpg
Ana Luiza Moraes;AnaLuiza.Moraes@yahoo.com;27376-152;Daniel Travessa;622;Ponta Grossa;Pará;Bebê, Jóias & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/30.jpg
Ana Laura Moraes;AnaLaura_Moraes2@yahoo.com;56762-273;Barros Rodovia;592;Petrolina;Piauí;Jogos & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/526.jpg
Alexandre Batista;Alexandre.Batista@live.com;63976-750;Ricardo Alameda;523;Diadema;Pernambuco;Crianças & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/329.jpg
Deneval Costa;Deneval15@gmail.com;05907-823;Carvalho Rodovia;931;Montes Claros;Mato Grosso do Sul;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/680.jpg
Yuri Franco;Yuri77@bol.com.br;63097-051;Reis Marginal;602;Taubaté;Rio Grande do Norte;Jóias, Eletrônicos & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1201.jpg
Manuela Barros;Manuela.Barros@bol.com.br;80156-398;Sílvia Alameda;691;Cuiabá;Rio de Janeiro;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/676.jpg
Maria Júlia Macedo;MariaJulia92@yahoo.com;58104-511;Bruna Alameda;781;Camaçari;Bahia;Industrial & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/515.jpg
Antonella Santos;Antonella_Santos59@gmail.com;09000-200;Manuela Marginal;678;Taboão da Serra;Goiás;Computadores & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/152.jpg
Guilherme Carvalho;Guilherme.Carvalho19@gmail.com;86046-670;Reis Rodovia;130;Vitória;Pará;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/932.jpg
Fabrício Costa;Fabricio_Costa27@yahoo.com;36882-400;Braga Travessa;472;Paulista;Mato Grosso;Jardim & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/134.jpg
Benjamin Melo;Benjamin_Melo28@live.com;36876-714;Carvalho Alameda;264;Rio de Janeiro;Piauí;Bebê & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/213.jpg
Pietro Carvalho;Pietro_Carvalho88@gmail.com;33715-041;Carvalho Marginal;247;Vitória da Conquista;Pará;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/201.jpg
Eduarda Santos;Eduarda.Santos46@live.com;41396-179;Suélen Rua;914;Pelotas;Rio Grande do Sul;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1164.jpg
Gabriel Albuquerque;Gabriel.Albuquerque@yahoo.com;56757-747;Batista Rodovia;544;Ananindeua;Acre;Bebê, Jóias & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/947.jpg
Beatriz Moraes;Beatriz_Moraes@gmail.com;82574-150;Isabelly Avenida;122;Pelotas;Distrito Federal;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1023.jpg
Célia Reis;Celia.Reis26@gmail.com;52955-855;Murilo Rua;447;Montes Claros;Maranhão;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/172.jpg
João Pedro Saraiva;JoaoPedro_Saraiva@hotmail.com;39942-781;Silva Travessa;224;Belo Horizonte;Roraima;Mercearia, Casa & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/156.jpg
Marcela Santos;Marcela89@gmail.com;62038-710;Melissa Rodovia;708;Praia Grande;Pernambuco;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/592.jpg
Joana Moreira;Joana17@gmail.com;09637-531;Lucca Marginal;707;Itaquaquecetuba;Pará;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1110.jpg
Isabela Santos;Isabela.Santos45@hotmail.com;90601-337;Xavier Rodovia;488;Bauru;Ceará;Roupas, Saúde & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/750.jpg
Larissa Melo;Larissa85@bol.com.br;57395-664;Melo Rodovia;143;Brasília;Paraná;Industrial & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/15.jpg
Talita Xavier;Talita.Xavier67@live.com;66140-618;Moraes Rodovia;488;Fortaleza;Amazonas;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/251.jpg
Frederico Costa;Frederico.Costa26@hotmail.com;25126-484;Xavier Avenida;110;Santos;Sergipe;Música, Crianças & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/567.jpg
Sophia Martins;Sophia_Martins@yahoo.com;42669-648;Rafaela Avenida;86;São Paulo;Goiás;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1010.jpg
Gabriel Costa;Gabriel_Costa@yahoo.com;05699-625;Melo Rua;399;Aparecida de Goiânia;Ceará;Mercearia & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/397.jpg
Lívia Moraes;Livia_Moraes38@yahoo.com;08026-318;Xavier Alameda;997;Campos dos Goytacazes;Ceará;Beleza, Beleza & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/230.jpg
Maria Eduarda Santos;MariaEduarda23@yahoo.com;35879-449;Kléber Rodovia;333;Caucaia;Amazonas;Jóias & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/621.jpg
Marina Martins;Marina.Martins@hotmail.com;62428-012;Beatriz Marginal;706;Mogi das Cruzes;Rio de Janeiro;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/421.jpg
Lorena Martins;Lorena_Martins@yahoo.com;74864-504;Salvador Rodovia;690;Niterói;Tocantins;Computadores & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/482.jpg
Alícia Moreira;Alicia49@bol.com.br;40359-323;Albuquerque Travessa;630;Jundiaí;Pernambuco;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/363.jpg
Mércia Silva;Mercia_Silva@hotmail.com;37286-797;Macedo Avenida;895;Rio de Janeiro;Sergipe;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/140.jpg
Gúbio Braga;Gubio.Braga86@live.com;31477-515;Paulo Marginal;971;Nova Iguaçu;Rio Grande do Norte;Automotivo, Computadores & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1182.jpg
Maria Helena Saraiva;MariaHelena_Saraiva38@hotmail.com;85469-142;Silva Avenida;181;Manaus;Ceará;Eletrônicos, Brinquedos & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/903.jpg
Enzo Gabriel Carvalho;EnzoGabriel62@live.com;38978-881;Braga Marginal;149;Ananindeua;Sergipe;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/999.jpg
Lavínia Braga;Lavinia62@gmail.com;49858-290;Miguel Alameda;238;Cuiabá;Pará;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/847.jpg
